TKPH,Tire Wear (%),Remaining Tire Life (Hours),Fuel Consumption (L/h),Tire Failure Risk,Maintenance Alert
119,11.21921992380499,969.3053311793215,4.975074983556937,0,0
301,25.99222272532924,749.0636704119851,6.7548425085695305,2,1
464,37.123644553290156,622.4066390041494,9.604272717020459,3,1
494,38.98192169093202,603.6217303822938,9.47033824784125,3,1
231,20.62605339647573,820.7934336525308,4.969264826937755,1,0
216,19.426469812652037,837.9888268156425,4.816001841276813,1,0
140,13.064176460119414,937.5,4.934988150155904,0,0
580,44.010163343459794,555.5555555555555,10.37717140503129,3,1
88,8.423912327667438,1020.4081632653061,4.802154317137618,0,0
175,16.054297923079265,888.8888888888888,4.77421677231038,1,0
500,39.346934028736655,600.0,9.45597888911063,3,1
222,19.908463566534085,831.0249307479224,4.866869069426683,1,0
269,23.585674435180103,780.2340702210663,5.749697048911219,1,0
107,10.14743270096945,988.4678747940692,4.947330431636646,0,0
525,40.84446356331849,585.3658536585366,9.49530424002833,3,1
505,39.64944245729595,597.0149253731344,9.449929351107118,3,1
410,33.63497498636806,659.3406593406593,9.590730556679771,2,1
50,4.877057549928598,1090.9090909090908,4.091470984807897,0,0
436,35.338227406456035,641.0256410256411,9.687864705919516,2,1
397,32.76659743673428,668.8963210702341,9.451302700938866,2,1
239,21.258511762731214,811.9079837618403,5.087284754439107,1,0
554,42.53533794105343,569.2599620493359,9.813561734124665,3,1
240,21.337213893344654,810.8108108108108,5.103835391164159,1,0
557,42.70747359464816,567.6442762535478,9.865411277099243,3,1
418,34.16377715751728,653.5947712418301,9.644681327642965,2,1
458,36.74525237926366,626.3048016701462,9.631694973298664,3,1
166,15.295376581060038,900.9009009009009,4.81253757515914,1,0
183,16.723184426290906,878.4773060029282,4.749502627083155,1,0
107,10.14743270096945,988.4678747940692,4.947330431636646,0,0
222,19.908463566534085,831.0249307479224,4.866869069426683,1,0
198,17.963014686216894,859.5988538681949,4.7399416391607,1,0
129,12.102603445441684,953.8950715421304,4.9675349075556205,0,0
262,23.048897629242415,787.4015748031496,5.565987683514925,1,0
252,22.27552619310539,797.8723404255319,5.33318622440739,1,0
278,24.270317848566446,771.2082262210797,6.0082239450069626,1,0
276,24.118706923875866,773.1958762886597,5.948773228402873,1,0
581,44.06612519452732,555.0416281221092,10.403701000155841,3,1
490,38.73736058155839,606.0606060606061,9.483520870748071,3,1
451,36.30091578220175,630.9148264984227,9.658814673870488,3,1
96,9.15359839312938,1006.7114093959732,4.879645473685325,0,0
282,24.572631546691102,767.2634271099744,6.130252671205955,1,0
354,29.8125032644606,702.576112412178,8.525133230559357,2,1
575,43.72951311930443,558.1395348837208,10.249547825311572,3,1
192,17.469313150831766,867.0520231213874,4.737001257946091,1,0
464,37.123644553290156,622.4066390041494,9.604272717020459,3,1
562,42.99322126219865,564.9717514124294,9.95972353793271,3,1
422,34.426596060655825,650.7592190889371,9.663149312585366,2,1
308,26.508468199093127,742.5742574257425,6.99712600489345,2,1
520,40.547945202980564,588.2352941176471,9.472173530914347,3,1
61,5.917676022399032,1069.5187165775403,4.354099356319067,0,0
379,31.545438733372176,682.5938566552901,9.147701232704568,2,1
407,33.43558096984788,661.521499448732,9.564374833892865,2,1
457,36.68196599372402,626.9592476489028,9.635944361831303,3,1
422,34.426596060655825,650.7592190889371,9.663149312585366,2,1
57,5.540593063347665,1077.1992818671454,4.263633496115883,0,0
171,15.71784265283801,894.187779433681,4.790175329676876,1,0
397,32.76659743673428,668.8963210702341,9.451302700938866,2,1
139,12.977197154174846,938.9671361502348,4.938764345301143,0,0
365,30.58033491220211,693.6416184971098,8.825436620628563,2,1
227,20.307921770986038,825.3094910591471,4.91982221849614,1,0
589,44.51181107247051,550.9641873278237,10.627205926594003,3,1
90,8.60688147287718,1016.949152542373,4.823847630878195,0,0
551,42.362685105112284,570.8848715509038,9.765298292883044,3,1
194,17.63420957314231,864.5533141210375,4.736889067656438,1,0
250,22.119921692859513,800.0,5.291075725336862,1,0
510,39.95044211877341,594.059405940594,9.450125312406456,3,1
596,44.89887210086593,547.4452554744526,10.837706868914609,3,1
302,26.06619351104681,748.1296758104738,6.789204574865841,2,1
439,35.53192203701987,638.9776357827476,9.686020992198092,2,1
305,26.287662560837223,745.3416149068323,6.892837495727904,2,1
499,39.28625062612103,600.6006006006006,9.457868001547913,3,1
59,5.729323084290028,1073.345259391771,4.30960601240802,0,0
291,25.248432198190894,758.5335018963339,6.41819994759457,1,0
300,25.91817793182821,750.0,6.720584501801074,2,1
54,5.256789349820168,1083.0324909747292,4.191957806884948,0,0
168,15.464616531534126,898.2035928143712,4.80332491961262,1,0
423,34.49213668881937,650.0541711809317,9.666922463261601,2,1
114,10.77420441175917,977.1986970684039,4.968880708180922,0,0
195,17.716534194398157,863.3093525179855,4.737233840816026,1,0
273,23.890721237106572,776.1966364812419,5.861684799004343,1,0
288,25.023840776095874,761.4213197969543,6.320358116883098,1,0
226,20.228189833432573,826.4462809917355,4.9084497469084845,1,0
331,28.17948309594297,722.0216606498195,7.79548244220531,2,1
112,10.59557424996428,980.3921568627451,4.96431592508442,0,0
266,23.35608724989808,783.289817232376,5.668985753288753,1,0
510,39.95044211877341,594.059405940594,9.450125312406456,3,1
154,14.27279789885425,917.4311926605504,4.871553717429913,1,0
148,13.75688850579545,925.9259259259259,4.900596267894232,0,0
560,42.879093615118514,566.0377358490566,9.920822270848683,3,1
434,35.20877445146494,642.3982869379015,9.687808575392287,2,1
454,36.491726675407186,628.930817610063,9.647987713243266,3,1
567,43.27754375731159,562.3242736644797,10.063730480444397,3,1
525,40.84446356331849,585.3658536585366,9.49530424002833,3,1
486,38.491819268647134,608.5192697768763,9.499047709433508,3,1
72,6.946910418879426,1048.9510489510487,4.571458348191687,0,0
507,39.77002295169346,595.8291956305858,9.449214939143348,3,1
132,12.365900492062675,949.367088607595,4.960822614988649,0,0
194,17.63420957314231,864.5533141210375,4.736889067656438,1,0
134,12.540993539666601,946.372239747634,4.955374644541871,0,0
127,11.926632740284305,956.9377990430622,4.970956230448703,0,0
506,39.70976284961579,596.4214711729622,9.44944403820319,3,1
50,4.877057549928598,1090.9090909090908,4.091470984807897,0,0
100,9.51625819640405,1000.0,4.909297426825682,0,0
495,39.04290927036907,603.0150753768844,9.467464106224678,3,1
498,39.225506509750986,601.2024048096192,9.459967959756245,3,1
537,41.55008778774176,578.5920925747348,9.587481725275461,3,1
83,7.964885277987532,1029.1595197255576,4.7410239899165365,0,0
397,32.76659743673428,668.8963210702341,9.451302700938866,2,1
144,13.4112251940795,931.6770186335403,4.918619349661111,0,0
121,11.396604040712443,966.1835748792271,4.9755812012792004,0,0
600,45.11883639059736,545.4545454545454,10.963427081999566,4,1
203,18.37217585743901,853.4850640113797,4.750364250242603,1,0
299,25.844059056498946,750.9386733416771,6.686438257506406,1,0
487,38.55329670553692,607.90273556231,9.494972422314877,3,1
167,15.380038866281176,899.5502248875562,4.80789182706533,1,0
355,29.882655679142754,701.7543859649123,8.553969040125876,2,1
317,27.16692448742983,734.3941248470013,7.311784132307078,2,1
103,9.78730265184835,995.0248756218906,4.927707350815974,0,0
285,24.79857456806174,764.3312101910827,6.224314457402362,1,0
438,35.46742171427054,639.6588486140726,9.686884391121046,2,1
450,36.23718483782267,631.578947368421,9.662118485241757,3,1
352,29.671987802365905,704.2253521126761,8.466609128707638,2,1
256,22.58580312077516,793.6507936507936,5.421929525330733,1,0
278,24.270317848566446,771.2082262210797,6.0082239450069626,1,0
124,11.662015911724911,961.5384615384615,4.974374257805711,0,0
484,38.368679808771034,609.7560975609756,9.507539738371742,3,1
152,14.101171925887657,920.2453987730061,4.881417986316602,1,0
471,37.56224215885888,617.9196704428424,9.569777942590129,3,1
355,29.882655679142754,701.7543859649123,8.553969040125876,2,1
147,13.670602258368058,927.3570324574961,4.90522998472177,0,0
384,31.886857282045288,678.7330316742082,9.24490333407156,2,1
484,38.368679808771034,609.7560975609756,9.507539738371742,3,1
496,39.103835892710315,602.4096385542168,9.46477297286522,3,1
357,30.022750226538896,700.1166861143524,8.610760508057053,2,1
298,25.769866025222566,751.8796992481202,6.6524114339279645,1,0
215,19.345855982267313,839.1608391608391,4.808834063250544,1,0
530,41.139503032164484,582.5242718446602,9.527224578387193,3,1
384,31.886857282045288,678.7330316742082,9.24490333407156,2,1
591,44.62267654789499,549.9541704857928,10.686021304638784,3,1
155,14.358482251638648,916.030534351145,4.8665806624332895,1,0
130,12.190456907943869,952.3809523809524,4.965501371821464,0,0
182,16.63986595842647,879.7653958944283,4.751972753864657,1,0
187,17.05562636145961,873.3624454148471,4.74167271589963,1,0
233,20.784642647568596,818.5538881309686,4.9963719887925,1,0
450,36.23718483782267,631.578947368421,9.662118485241757,3,1
379,31.545438733372176,682.5938566552901,9.147701232704568,2,1
557,42.70747359464816,567.6442762535478,9.865411277099243,3,1
118,11.130394738538262,970.873786407767,4.974410765770176,0,0
595,44.84374341321702,547.945205479452,10.806862887762966,3,1
102,9.697044833112322,996.6777408637874,4.9219286509533795,0,0
499,39.28625062612103,600.6006006006006,9.457868001547913,3,1
254,22.4308197953524,795.7559681697612,5.376811423542703,1,0
175,16.054297923079265,888.8888888888888,4.77421677231038,1,0
92,8.789485045490963,1013.5135135135135,4.843982996152448,0,0
160,14.785621103378865,909.090909090909,4.841625856572421,1,0
232,20.705387669331632,819.672131147541,4.982618938301907,1,0
144,13.4112251940795,931.6770186335403,4.918619349661111,0,0
423,34.49213668881937,650.0541711809317,9.666922463261601,2,1
569,43.39087530047663,561.2722170252573,10.10798604122872,3,1
409,33.568576767778325,660.06600660066,9.58232506186213,2,1
330,28.107626656807383,722.8915662650602,7.761541363513378,2,1
244,21.65123657371375,806.4516129032259,5.17401387263833,1,0
244,21.65123657371375,806.4516129032259,5.17401387263833,1,0
142,13.237874351408596,934.5794392523364,4.9270413513068325,0,0
110,10.416586470347177,983.6065573770492,4.9584964038195904,0,0
100,9.51625819640405,1000.0,4.909297426825682,0,0
452,36.36458302749129,630.2521008403362,9.655353341880462,3,1
54,5.256789349820168,1083.0324909747292,4.191957806884948,0,0
515,40.249940538176254,591.1330049261084,9.457314190236417,3,1
583,44.17788115092988,554.016620498615,10.457728975269717,3,1
454,36.491726675407186,628.930817610063,9.647987713243266,3,1
562,42.99322126219865,564.9717514124294,9.95972353793271,3,1
282,24.572631546691102,767.2634271099744,6.130252671205955,1,0
573,43.61685952950444,559.1798695246971,10.200921058162972,3,1
395,32.631996075113236,670.391061452514,9.423941341839774,2,1
95,9.062706553176858,1008.4033613445379,4.871300087687414,0,0
595,44.84374341321702,547.945205479452,10.806862887762966,3,1
127,11.926632740284305,956.9377990430622,4.970956230448703,0,0
122,11.485163149737287,964.6302250803859,4.975434998334371,0,0
298,25.769866025222566,751.8796992481202,6.6524114339279645,1,0
96,9.15359839312938,1006.7114093959732,4.879645473685325,0,0
170,15.63351834036163,895.5223880597015,4.794458897973168,1,0
263,23.125810268883974,786.3695937090432,5.591229222365457,1,0
288,25.023840776095874,761.4213197969543,6.320358116883098,1,0
105,9.967547741373439,991.7355371900827,4.9382093666488736,0,0
399,32.90092986465542,667.4082313681869,9.477070188249698,2,1
156,14.444080962898154,914.6341463414634,4.861590975726096,1,0
97,9.24439938667273,1005.0251256281407,4.8876150140222006,0,0
386,32.02294743196789,677.2009029345372,9.28103787956429,2,1
75,7.225651367144714,1043.4782608695652,4.622494986604054,0,0
306,26.361338054389993,744.4168734491315,6.927537984784846,2,1
57,5.540593063347665,1077.1992818671454,4.263633496115883,0,0
302,26.06619351104681,748.1296758104738,6.789204574865841,2,1
352,29.671987802365905,704.2253521126761,8.466609128707638,2,1
105,9.967547741373439,991.7355371900827,4.9382093666488736,0,0
575,43.72951311930443,558.1395348837208,10.249547825311572,3,1
523,40.726034100458754,586.5102639296186,9.485024307938813,3,1
77,7.411014639350466,1039.8613518197574,4.654525830605479,0,0
127,11.926632740284305,956.9377990430622,4.970956230448703,0,0
265,23.279405002414432,784.313725490196,5.642732557776099,1,0
435,35.27353329219653,641.711229946524,9.687969230082182,2,1
414,33.89990487340876,656.4551422319474,9.620618367145731,2,1
575,43.72951311930443,558.1395348837208,10.249547825311572,3,1
361,30.30210015331273,696.8641114982579,8.720675350739214,2,1
56,5.446086410960371,1079.1366906474818,4.240100442176505,0,0
52,5.0671133157110475,1086.9565217391303,4.142404227243339,0,0
412,33.767572394787784,657.8947368421052,9.606415495496766,2,1
557,42.70747359464816,567.6442762535478,9.865411277099243,3,1
323,27.602614563208473,729.0400972053463,7.520894826114484,2,1
555,42.592773880356404,568.7203791469193,9.83044741179601,3,1
64,6.199500046927053,1063.8297872340424,4.418015860289225,0,0
241,21.415837361165448,809.7165991902834,5.1207844804507285,1,0
534,41.37447476327804,580.2707930367504,9.55938170161207,3,1
77,7.411014639350466,1039.8613518197574,4.654525830605479,0,0
88,8.423912327667438,1020.4081632653061,4.802154317137618,0,0
322,27.53018096700971,729.92700729927,7.486172781543212,2,1
280,24.421625854427454,769.2307692307692,6.068733362127679,1,0
135,12.628408831196559,944.8818897637796,4.95237988023383,0,0
523,40.726034100458754,586.5102639296186,9.485024307938813,3,1
175,16.054297923079265,888.8888888888888,4.77421677231038,1,0
586,44.345096558953514,552.4861878453039,10.54111987104649,3,1
194,17.63420957314231,864.5533141210375,4.736889067656438,1,0
574,43.67321448779954,558.659217877095,10.225057459128635,3,1
261,22.971908038492085,788.4362680683312,5.541091738070977,1,0
74,7.132830615871278,1045.2961672473868,4.60588084453764,0,0
443,35.789279291220474,636.2672322375397,9.680228271011316,2,1
116,10.952477670252737,974.025974025974,4.9722314440302515,0,0
282,24.572631546691102,767.2634271099744,6.130252671205955,1,0
158,14.615021803151828,911.854103343465,4.851593693066946,1,0
195,17.716534194398157,863.3093525179855,4.737233840816026,1,0
160,14.785621103378865,909.090909090909,4.841625856572421,1,0
277,24.194550288949166,772.2007722007721,5.978363263868543,1,0
160,14.785621103378865,909.090909090909,4.841625856572421,1,0
519,40.48846341224499,588.8125613346417,9.468558027873888,3,1
83,7.964885277987532,1029.1595197255576,4.7410239899165365,0,0
418,34.16377715751728,653.5947712418301,9.644681327642965,2,1
474,37.74927474323133,616.0164271047228,9.554806022848926,3,1
567,43.27754375731159,562.3242736644797,10.063730480444397,3,1
331,28.17948309594297,722.0216606498195,7.79548244220531,2,1
369,30.857458954969154,690.4487917146145,8.92475799835036,2,1
492,38.85976341675913,604.8387096774194,9.47660688783123,3,1
364,30.510880525708938,694.4444444444445,8.79974569004898,2,1
426,34.68836578793244,647.9481641468683,9.67628798513693,2,1
338,28.680471210171778,715.9904534606204,8.02895148637769,2,1
486,38.491819268647134,608.5192697768763,9.499047709433508,3,1
326,27.819481256828414,726.3922518159806,7.62460741594808,2,1
552,42.42029361095355,570.3422053231939,9.780986659670456,3,1
565,43.16398532424596,563.3802816901409,10.02098075009791,3,1
399,32.90092986465542,667.4082313681869,9.477070188249698,2,1
495,39.04290927036907,603.0150753768844,9.467464106224678,3,1
399,32.90092986465542,667.4082313681869,9.477070188249698,2,1
186,16.972640501806737,874.6355685131196,4.743308952930713,1,0
292,25.323146402664285,757.5757575757575,6.451180788666604,1,0
592,44.678026191912615,549.4505494505494,10.715839276479905,3,1
89,8.515442642554804,1018.6757215619695,4.813196606808044,0,0
278,24.270317848566446,771.2082262210797,6.0082239450069626,1,0
597,44.95394568738234,546.9462169553327,10.868791759288218,3,1
272,23.814573891016245,777.2020725388601,5.833234587132187,1,0
55,5.351485204651619,1081.081081081081,4.216207360061436,0,0
371,30.995605844121098,688.8633754305396,8.972298722017184,2,1
517,40.3693212366079,589.9705014749263,9.462302035233279,3,1
124,11.662015911724911,961.5384615384615,4.974374257805711,0,0
53,5.161998751770181,1084.99095840868,4.167355482344986,0,0
167,15.380038866281176,899.5502248875562,4.80789182706533,1,0
553,42.47784453708362,569.8005698005699,9.797074618474003,3,1
490,38.73736058155839,606.0606060606061,9.483520870748071,3,1
243,21.572848622844354,807.5370121130552,5.15587473920563,1,0
441,35.66072934270438,637.6195536663124,9.683579434507068,2,1
75,7.225651367144714,1043.4782608695652,4.622494986604054,0,0
484,38.368679808771034,609.7560975609756,9.507539738371742,3,1
222,19.908463566534085,831.0249307479224,4.866869069426683,1,0
349,29.46068697300457,706.7137809187279,8.376778165874933,2,1
375,31.271072120902776,685.7142857142857,9.062999976774739,2,1
459,36.80847551005041,625.6517205422315,9.627340910265923,3,1
167,15.380038866281176,899.5502248875562,4.80789182706533,1,0
274,23.96679247391179,775.1937984496124,5.890428327179492,1,0
581,44.06612519452732,555.0416281221092,10.403701000155841,3,1
162,14.955879545976703,906.3444108761329,4.831751406254891,1,0
189,17.221349330526635,870.8272859216255,4.739082776192236,1,0
50,4.877057549928598,1090.9090909090908,4.091470984807897,0,0
139,12.977197154174846,938.9671361502348,4.938764345301143,0,0
369,30.857458954969154,690.4487917146145,8.92475799835036,2,1
599,45.06392777725699,545.950864422202,10.931658438947519,3,1
188,17.13852927673194,872.093023255814,4.740261802271258,1,0
560,42.879093615118514,566.0377358490566,9.920822270848683,3,1
308,26.508468199093127,742.5742574257425,6.99712600489345,2,1
59,5.729323084290028,1073.345259391771,4.30960601240802,0,0
310,26.655304377571078,740.7407407407406,7.0669105971825035,2,1
221,19.82833197098047,832.1775312066575,4.857441992550728,1,0
62,6.011711320891111,1067.6156583629893,4.375783999449538,0,0
217,19.507003069499852,836.8200836820084,4.823539206246758,1,0
370,30.926566936264532,689.6551724137931,8.948708095811627,2,1
368,30.788281831126962,691.2442396313364,8.900452009553034,2,1
378,31.476949933412968,683.371298405467,9.127097725720416,2,1
599,45.06392777725699,545.950864422202,10.931658438947519,3,1
468,37.374647634244404,619.8347107438017,9.584732666897565,3,1
144,13.4112251940795,931.6770186335403,4.918619349661111,0,0
367,30.71903549556083,692.0415224913495,8.87579385169109,2,1
285,24.79857456806174,764.3312101910827,6.224314457402362,1,0
383,31.818710071400947,679.5016987542468,9.226244486064363,2,1
425,34.62302148701527,648.6486486486486,9.67348711262349,2,1
508,39.830222823789065,595.2380952380952,9.449248145364164,3,1
186,16.972640501806737,874.6355685131196,4.743308952930713,1,0
596,44.89887210086593,547.4452554744526,10.837706868914609,3,1
562,42.99322126219865,564.9717514124294,9.95972353793271,3,1
345,29.177964653220002,710.0591715976332,8.253439764388201,2,1
369,30.857458954969154,690.4487917146145,8.92475799835036,2,1
398,32.833797233799025,668.1514476614699,9.464385315028139,2,1
278,24.270317848566446,771.2082262210797,6.0082239450069626,1,0
319,27.312445069366177,732.6007326007326,7.381663521631418,2,1
340,28.822967723739033,714.2857142857142,8.094113351138608,2,1
214,19.265161497731853,840.3361344537816,4.802032739383595,1,0
54,5.256789349820168,1083.0324909747292,4.191957806884948,0,0
428,34.8188585201268,646.551724137931,9.680951221318775,2,1
127,11.926632740284305,956.9377990430622,4.970956230448703,0,0
459,36.80847551005041,625.6517205422315,9.627340910265923,3,1
181,16.556464130421045,881.0572687224669,4.754634085171001,1,0
91,8.698228910073425,1015.2284263959391,4.834109128880456,0,0
138,12.890130825420165,940.4388714733542,4.942399039425056,0,0
451,36.30091578220175,630.9148264984227,9.658814673870488,3,1
345,29.177964653220002,710.0591715976332,8.253439764388201,2,1
344,29.107107195048933,710.9004739336492,8.222010665900743,2,1
575,43.72951311930443,558.1395348837208,10.249547825311572,3,1
471,37.56224215885888,617.9196704428424,9.569777942590129,3,1
72,6.946910418879426,1048.9510489510487,4.571458348191687,0,0
192,17.469313150831766,867.0520231213874,4.737001257946091,1,0
194,17.63420957314231,864.5533141210375,4.736889067656438,1,0
274,23.96679247391179,775.1937984496124,5.890428327179492,1,0
552,42.42029361095355,570.3422053231939,9.780986659670456,3,1
153,14.18702781886062,918.8361408882082,4.876502151760269,1,0
88,8.423912327667438,1020.4081632653061,4.802154317137618,0,0
247,21.88593064686235,803.2128514056225,5.2307917501471906,1,0
440,35.59635789168586,638.2978723404256,9.684917192891762,2,1
228,20.387574016454625,824.1758241758242,4.93158874806087,1,0
497,39.16470161888237,601.8054162487463,9.46227192398034,3,1
549,42.24729512380453,571.9733079122975,9.735121276765145,3,1
64,6.199500046927053,1063.8297872340424,4.418015860289225,0,0
338,28.680471210171778,715.9904534606204,8.02895148637769,2,1
527,40.96265640395361,584.2259006815968,9.50699149767538,3,1
280,24.421625854427454,769.2307692307692,6.068733362127679,1,0
469,37.43724168436893,619.1950464396284,9.57976299847674,3,1
206,18.616692371707934,849.8583569405099,4.760390826388629,1,0
599,45.06392777725699,545.950864422202,10.931658438947519,3,1
490,38.73736058155839,606.0606060606061,9.483520870748071,3,1
146,13.58422968153572,928.7925696594427,4.909783612225117,0,0
460,36.871635449307405,625.0,9.622889914100247,3,1
338,28.680471210171778,715.9904534606204,8.02895148637769,2,1
303,26.14009036295174,747.1980074719802,6.82366295612164,2,1
245,21.729546175813187,805.3691275167786,5.192547387375667,1,0
571,43.503980407067374,560.2240896358543,10.153724626594643,3,1
566,43.220792930384675,562.8517823639775,10.042166054800923,3,1
167,15.380038866281176,899.5502248875562,4.80789182706533,1,0
208,18.779296328806105,847.4576271186442,4.768726599064426,1,0
277,24.194550288949166,772.2007722007721,5.978363263868543,1,0
265,23.279405002414432,784.313725490196,5.642732557776099,1,0
64,6.199500046927053,1063.8297872340424,4.418015860289225,0,0
206,18.616692371707934,849.8583569405099,4.760390826388629,1,0
310,26.655304377571078,740.7407407407406,7.0669105971825035,2,1
206,18.616692371707934,849.8583569405099,4.760390826388629,1,0
96,9.15359839312938,1006.7114093959732,4.879645473685325,0,0
373,31.133476715604424,687.2852233676975,9.018387961275518,2,1
179,16.38941006029645,883.6524300441826,4.760502030516418,1,0
460,36.871635449307405,625.0,9.622889914100247,3,1
144,13.4112251940795,931.6770186335403,4.918619349661111,0,0
341,28.894109179359027,713.436385255648,8.126401322395953,2,1
332,28.251267714555674,721.1538461538461,7.829291332326735,2,1
118,11.130394738538262,970.873786407767,4.974410765770176,0,0
60,5.823546641575128,1071.4285714285713,4.332039085967226,0,0
303,26.14009036295174,747.1980074719802,6.82366295612164,2,1
599,45.06392777725699,545.950864422202,10.931658438947519,3,1
183,16.723184426290906,878.4773060029282,4.749502627083155,1,0
72,6.946910418879426,1048.9510489510487,4.571458348191687,0,0
395,32.631996075113236,670.391061452514,9.423941341839774,2,1
351,29.601624614437906,705.0528789659224,8.436932245682861,2,1
412,33.767572394787784,657.8947368421052,9.606415495496766,2,1
445,35.91757239676813,634.9206349206348,9.676020856457885,2,1
267,23.432692853462612,782.2685788787484,5.69556734355338,1,0
190,17.30408660566377,869.5652173913044,4.73814210905728,1,0
259,22.817697695629658,790.5138339920949,5.492352320571765,1,0
509,39.89036252610247,594.6481665014867,9.449549643383595,3,1
405,33.302318914152565,662.9834254143647,9.544889810845085,2,1
373,31.133476715604424,687.2852233676975,9.018387961275518,2,1
182,16.63986595842647,879.7653958944283,4.751972753864657,1,0
176,16.138201666292595,887.5739644970415,4.770559041455522,1,0
155,14.358482251638648,916.030534351145,4.8665806624332895,1,0
427,34.753644777209956,647.2491909385113,9.678774352940012,2,1
100,9.51625819640405,1000.0,4.909297426825682,0,0
78,7.5035573456460725,1038.0622837370242,4.669941720229966,0,0
511,40.01046166188145,593.4718100890207,9.450980921972818,3,1
345,29.177964653220002,710.0591715976332,8.253439764388201,2,1
346,29.24875128934984,709.2198581560283,8.284637494682329,2,1
456,36.6186162901451,627.6150627615064,9.640081376365085,3,1
454,36.491726675407186,628.930817610063,9.647987713243266,3,1
395,32.631996075113236,670.391061452514,9.423941341839774,2,1
469,37.43724168436893,619.1950464396284,9.57976299847674,3,1
231,20.62605339647573,820.7934336525308,4.969264826937755,1,0
50,4.877057549928598,1090.9090909090908,4.091470984807897,0,0
420,34.29531801849433,652.1739130434784,9.654598908088282,2,1
480,38.121660819385916,612.2448979591837,9.525673218777019,3,1
358,30.09269249934743,699.3006993006993,8.638705450191756,2,1
186,16.972640501806737,874.6355685131196,4.743308952930713,1,0
251,22.197762844104275,798.9347536617843,5.311940369299632,1,0
485,38.43028032357149,609.1370558375635,9.503239373589055,3,1
362,30.3717632158229,696.0556844547564,8.747360578231172,2,1
166,15.295376581060038,900.9009009009009,4.81253757515914,1,0
293,25.39778593027785,756.6204287515764,6.484333151705659,1,0
586,44.345096558953514,552.4861878453039,10.54111987104649,3,1
124,11.662015911724911,961.5384615384615,4.974374257805711,0,0
435,35.27353329219653,641.711229946524,9.687969230082182,2,1
259,22.817697695629658,790.5138339920949,5.492352320571765,1,0
524,40.78527843925187,585.9375,9.489990277839127,3,1
467,37.311990958762294,620.4756980351602,9.58967644311472,3,1
396,32.69933040626136,669.6428571428571,9.437821579053074,2,1
578,43.89807161578294,556.5862708719852,10.325104056223974,3,1
228,20.387574016454625,824.1758241758242,4.93158874806087,1,0
231,20.62605339647573,820.7934336525308,4.969264826937755,1,0
74,7.132830615871278,1045.2961672473868,4.60588084453764,0,0
229,20.46714664949061,823.0452674897119,4.9437506289477335,1,0
550,42.30501896195133,571.4285714285714,9.750009793449296,3,1
210,18.941575402981293,845.0704225352113,4.778424227586412,1,0
226,20.228189833432573,826.4462809917355,4.9084497469084845,1,0
334,28.39462177727915,719.4244604316547,7.896482509519879,2,1
112,10.59557424996428,980.3921568627451,4.96431592508442,0,0
205,18.53526835885855,851.063829787234,4.756722888935589,1,0
518,40.42892210996788,589.3909626719056,9.465269090736532,3,1
98,9.335109624607906,1003.3444816053512,4.895211520788168,0,0
133,12.45349078912289,947.8672985781991,4.9581912649303455,0,0
410,33.63497498636806,659.3406593406593,9.590730556679771,2,1
197,17.880936668734204,860.832137733142,4.738754430876029,1,0
391,32.36198439607109,673.4006734006734,9.364422679834528,2,1
525,40.84446356331849,585.3658536585366,9.49530424002833,3,1
112,10.59557424996428,980.3921568627451,4.96431592508442,0,0
409,33.568576767778325,660.06600660066,9.58232506186213,2,1
376,31.3397666957699,684.931506849315,9.084744627218154,2,1
190,17.30408660566377,869.5652173913044,4.73814210905728,1,0
264,23.202646034329387,785.3403141361257,5.616812258143583,1,0
484,38.368679808771034,609.7560975609756,9.507539738371742,3,1
367,30.71903549556083,692.0415224913495,8.87579385169109,2,1
81,7.7806308555391945,1032.7022375215147,4.713789743470524,0,0
334,28.39462177727915,719.4244604316547,7.896482509519879,2,1
354,29.8125032644606,702.576112412178,8.525133230559357,2,1
478,37.99778030180061,613.4969325153374,9.535189673343005,3,1
526,40.90358953184374,584.7953216374269,9.500970068792402,3,1
335,28.46619136474401,718.5628742514971,7.929849920616598,2,1
193,17.55180258608918,865.8008658008657,4.736813529895095,1,0
473,37.686992882234215,616.6495375128468,9.559785243014609,3,1
68,6.5739526422786465,1056.338028169014,4.497864602435317,0,0
67,6.480479866322342,1058.2010582010582,4.47848454169532,0,0
420,34.29531801849433,652.1739130434784,9.654598908088282,2,1
224,20.06848656306349,828.7292817679559,4.886881016774826,1,0
243,21.572848622844354,807.5370121130552,5.15587473920563,1,0
551,42.362685105112284,570.8848715509038,9.765298292883044,3,1
162,14.955879545976703,906.3444108761329,4.831751406254891,1,0
163,15.040881158540975,904.9773755656108,4.826869144108183,1,0
271,23.738350359493467,778.2101167315175,5.805083071468438,1,0
313,26.875008743111795,738.0073800738007,7.17181677000762,2,1
104,9.877470257879528,993.3774834437087,4.933132979507517,0,0
507,39.77002295169346,595.8291956305858,9.449214939143348,3,1
211,19.02259331187237,843.8818565400844,4.783793974171675,1,0
429,34.88400708189675,645.8557588805166,9.68282371935489,2,1
136,12.71573675112807,943.3962264150944,4.949214169672017,0,0
104,9.877470257879528,993.3774834437087,4.933132979507517,0,0
525,40.84446356331849,585.3658536585366,9.49530424002833,3,1
227,20.307921770986038,825.3094910591471,4.91982221849614,1,0
440,35.59635789168586,638.2978723404256,9.684917192891762,2,1
